date,lake,ndci_mean,ndci_median,ndci_p25,ndci_p75
2025-03-01,atitlan,0.06013874709606171,0.04016692563891411,0.022602321580052376,0.07376384735107422
2025-04-01,atitlan,0.049680136144161224,0.030580643564462662,0.01841074600815773,0.053597867488861084
2025-05-01,atitlan,0.036069247871637344,0.03184713423252106,0.017513882368803024,0.04843870550394058
2025-06-01,atitlan,0.04209735617041588,0.03941338136792183,0.029936498031020164,0.05230596289038658
2025-07-01,atitlan,0.05078082159161568,0.04428457096219063,0.03269330412149429,0.06004021689295769
